date,strategy,group,score,r1m,r3m,r6m,r12m
2026-04-09,all_weather,SPY,0.4265,0.0059,-0.0122,0.0210,0.3623
2026-04-09,all_weather,TLT,-0.1169,-0.0107,0.0019,-0.0027,0.0098
2026-04-09,golden_butterfly,GLD,0.3404,-0.0802,0.0741,0.2001,0.6059
2026-04-09,golden_butterfly,SHY,0.0746,-0.0002,0.0035,0.0138,0.0348
2026-04-09,golden_butterfly,SPY,0.4304,0.0061,-0.0120,0.0212,0.3626
2026-04-09,golden_butterfly,TLT,-0.1136,-0.0106,0.0021,-0.0026,0.0100
2026-04-09,golden_butterfly,VBR,1.1808,0.0355,0.0456,0.0951,0.3820
2026-04-09,gtaa,DBC,2.5527,0.0371,0.2672,0.3017,0.4350
2026-04-09,gtaa,EFA,1.1717,0.0294,0.0430,0.1008,0.4451
2026-04-09,gtaa,IEF,-0.0055,-0.0057,0.0001,0.0107,0.0407
2026-04-09,gtaa,SHY,0.0746,-0.0002,0.0035,0.0138,0.0348
2026-04-09,gtaa,SPY,0.4338,0.0063,-0.0118,0.0214,0.3628
2026-04-09,gtaa,VNQ,0.6665,0.0085,0.0669,0.0560,0.1847
2026-04-09,ivy,DBC,2.5527,0.0371,0.2672,0.3017,0.4350
2026-04-09,ivy,EFA,1.1707,0.0294,0.0429,0.1007,0.4450
2026-04-09,ivy,IEF,-0.0055,-0.0057,0.0001,0.0107,0.0407
2026-04-09,ivy,SHY,0.0758,-0.0001,0.0036,0.0139,0.0349
2026-04-09,ivy,VNQ,0.6686,0.0086,0.0670,0.0561,0.1848
2026-04-09,ivy,VTI,0.4793,0.0087,-0.0107,0.0235,0.3702
2026-04-09,faa,AGG,0.0185,-0.0021,0.0042,0.0140,0.0545
2026-04-09,faa,DBC,0.6382,0.0371,0.2672,0.3017,0.4350
2026-04-09,faa,EEM,0.3522,0.0272,0.0602,0.1309,0.5800
2026-04-09,faa,EFA,0.2939,0.0296,0.0432,0.1010,0.4453
2026-04-09,faa,SHY,0.0189,-0.0001,0.0036,0.0139,0.0349
2026-04-09,faa,SPY,0.1097,0.0066,-0.0115,0.0217,0.3632
2026-04-09,faa,VNQ,0.1681,0.0088,0.0672,0.0563,0.1850
2026-04-09,eaa,DBC,0.6382,0.0371,0.2672,0.3017,0.4350
2026-04-09,eaa,EEM,0.3548,0.0277,0.0608,0.1315,0.5808
2026-04-09,eaa,EFA,0.2949,0.0298,0.0434,0.1012,0.4456
2026-04-09,eaa,GLD,0.0874,-0.0797,0.0746,0.2007,0.6067
2026-04-09,eaa,IEF,-0.0002,-0.0054,0.0003,0.0110,0.0409
2026-04-09,eaa,SHY,0.0189,-0.0001,0.0036,0.0139,0.0349
2026-04-09,eaa,SPY,0.1107,0.0068,-0.0114,0.0219,0.3634
2026-04-09,eaa,VNQ,0.1682,0.0089,0.0672,0.0563,0.1851
2026-04-09,laa,GLD,0.3488,-0.0798,0.0746,0.2006,0.6066
2026-04-09,laa,IEF,-0.0007,-0.0054,0.0003,0.0110,0.0409
2026-04-09,laa,IWD,1.0585,0.0276,0.0455,0.1009,0.3430
2026-04-09,laa,QQQ,0.4108,0.0032,-0.0229,0.0099,0.4442
2026-04-09,laa,SHY,0.0758,-0.0001,0.0036,0.0139,0.0349
2026-04-09,laa,SPY,0.4481,0.0070,-0.0111,0.0222,0.3638
2026-04-10,daa,BND,0.0896,0.0005,0.0036,0.0081,0.0531
2026-04-10,daa,DBC,2.3874,0.0226,0.2572,0.3064,0.4749
2026-04-10,daa,EEM,1.4704,0.0291,0.0645,0.1269,0.6096
2026-04-10,daa,EWJ,1.2841,0.0261,0.0616,0.1163,0.4922
2026-04-10,daa,GLD,0.2097,-0.0817,0.0628,0.1747,0.5892
2026-04-10,daa,HYG,0.2771,0.0079,0.0042,0.0225,0.1208
2026-04-10,daa,IEF,0.0170,-0.0037,0.0005,0.0079,0.0432
2026-04-10,daa,IWM,1.0824,0.0335,0.0118,0.0627,0.5082
2026-04-10,daa,LQD,0.1778,0.0058,0.0030,0.0051,0.0862
2026-04-10,daa,QQQ,0.5100,0.0070,-0.0137,0.0021,0.4761
2026-04-10,daa,SHY,0.0804,0.0004,0.0034,0.0135,0.0350
2026-04-10,daa,SPY,0.4687,0.0081,-0.0112,0.0159,0.3852
2026-04-10,daa,TLT,-0.0409,-0.0040,0.0008,-0.0097,0.0229
2026-04-10,daa,VGK,1.1028,0.0330,0.0251,0.0887,0.4295
2026-04-10,daa,VNQ,0.7048,0.0142,0.0524,0.0564,0.2116
2026-04-10,daa,VWO,0.9471,0.0224,0.0270,0.0533,0.4637
2026-04-10,vaa,AGG,0.1029,0.0004,0.0040,0.0119,0.0579
2026-04-10,vaa,EEM,1.4738,0.0292,0.0647,0.1271,0.6098
2026-04-10,vaa,EFA,1.1762,0.0306,0.0419,0.0965,0.4486
2026-04-10,vaa,IEF,0.0160,-0.0037,0.0004,0.0078,0.0432
2026-04-10,vaa,LQD,0.1769,0.0057,0.0030,0.0051,0.0861
2026-04-10,vaa,SHY,0.0816,0.0004,0.0035,0.0136,0.0351
2026-04-10,vaa,SPY,0.4713,0.0082,-0.0111,0.0160,0.3854
2026-04-10,paa,DBC,2.3725,0.0219,0.2563,0.3055,0.4738
2026-04-10,paa,EEM,1.4704,0.0291,0.0645,0.1269,0.6096
2026-04-10,paa,EWJ,1.2876,0.0262,0.0618,0.1165,0.4925
2026-04-10,paa,GLD,0.2114,-0.0816,0.0629,0.1748,0.5893
2026-04-10,paa,HYG,0.2783,0.0079,0.0043,0.0226,0.1208
2026-04-10,paa,IEF,0.0160,-0.0037,0.0004,0.0078,0.0432
2026-04-10,paa,IWM,1.0901,0.0339,0.0122,0.0631,0.5088
2026-04-10,paa,LQD,0.1778,0.0058,0.0030,0.0051,0.0862
2026-04-10,paa,QQQ,0.5134,0.0072,-0.0135,0.0023,0.4764
2026-04-10,paa,SHY,0.0804,0.0004,0.0034,0.0135,0.0350
2026-04-10,paa,SPY,0.4690,0.0081,-0.0112,0.0159,0.3852
2026-04-10,paa,TLT,-0.0431,-0.0041,0.0006,-0.0098,0.0228
2026-04-10,paa,VGK,1.1005,0.0328,0.0250,0.0886,0.4293
2026-04-10,paa,VNQ,0.6995,0.0140,0.0521,0.0561,0.2112
2026-04-10,baa_g12,DBC,2.3782,0.0221,0.2567,0.3058,0.4742
2026-04-10,baa_g12,EEM,1.4704,0.0291,0.0645,0.1269,0.6096
2026-04-10,baa_g12,EWJ,1.2852,0.0261,0.0617,0.1164,0.4923
2026-04-10,baa_g12,GLD,0.2145,-0.0815,0.0631,0.1750,0.5896
2026-04-10,baa_g12,HYG,0.2771,0.0079,0.0042,0.0225,0.1208
2026-04-10,baa_g12,IEF,0.0160,-0.0037,0.0004,0.0078,0.0432
2026-04-10,baa_g12,IWM,1.0921,0.0340,0.0123,0.0632,0.5089
2026-04-10,baa_g12,LQD,0.1769,0.0057,0.0030,0.0051,0.0861
2026-04-10,baa_g12,QQQ,0.5120,0.0071,-0.0136,0.0022,0.4763
2026-04-10,baa_g12,SHY,0.0804,0.0004,0.0034,0.0135,0.0350
2026-04-10,baa_g12,SPY,0.4699,0.0081,-0.0112,0.0159,0.3853
2026-04-10,baa_g12,TLT,-0.0420,-0.0040,0.0007,-0.0097,0.0228
2026-04-10,baa_g12,VGK,1.1005,0.0328,0.0250,0.0886,0.4293
2026-04-10,baa_g12,VNQ,0.7080,0.0144,0.0526,0.0566,0.2118
2026-04-10,baa_g4,AGG,0.1020,0.0004,0.0040,0.0119,0.0578
2026-04-10,baa_g4,EEM,1.4749,0.0293,0.0648,0.1272,0.6099
2026-04-10,baa_g4,EFA,1.1762,0.0306,0.0419,0.0965,0.4486
2026-04-10,baa_g4,IEF,0.0168,-0.0037,0.0005,0.0079,0.0432
2026-04-10,baa_g4,LQD,0.1787,0.0058,0.0031,0.0052,0.0862
2026-04-10,baa_g4,SHY,0.0804,0.0004,0.0034,0.0135,0.0350
2026-04-10,baa_g4,SPY,0.4724,0.0082,-0.0110,0.0161,0.3854
2026-04-10,gem,AGG,0.0580,0.0005,0.0041,0.0120,0.0580
2026-04-10,gem,EFA,0.4484,0.0305,0.0418,0.0963,0.4484
2026-04-10,gem,SPY,0.3855,0.0083,-0.0110,0.0161,0.3855
2026-04-10,haa,AGG,0.1029,0.0004,0.0040,0.0119,0.0579
2026-04-10,haa,EEM,1.4805,0.0296,0.0651,0.1275,0.6104
2026-04-10,haa,EFA,1.1801,0.0308,0.0421,0.0967,0.4489
2026-04-10,haa,IEF,0.0168,-0.0037,0.0005,0.0079,0.0432
2026-04-10,haa,LQD,0.1778,0.0058,0.0030,0.0051,0.0862
2026-04-10,haa,SHY,0.0804,0.0004,0.0034,0.0135,0.0350
2026-04-10,haa,SPY,0.4714,0.0082,-0.0111,0.0160,0.3854
2026-04-10,permanent,BIL,0.1541,0.0033,0.0091,0.0188,0.0402
2026-04-10,permanent,GLD,0.2207,-0.0812,0.0634,0.1754,0.5901
2026-04-10,permanent,SPY,0.4727,0.0083,-0.0110,0.0161,0.3855
2026-04-10,permanent,TLT,-0.0408,-0.0040,0.0008,-0.0097,0.0229
2026-04-10,all_weather,DBC,2.3782,0.0221,0.2567,0.3058,0.4742
2026-04-10,all_weather,GLD,0.2215,-0.0811,0.0635,0.1754,0.5902
2026-04-10,all_weather,IEF,0.0168,-0.0037,0.0005,0.0079,0.0432
2026-04-10,all_weather,SPY,0.4699,0.0081,-0.0112,0.0159,0.3853
2026-04-10,all_weather,TLT,-0.0420,-0.0040,0.0007,-0.0097,0.0228
2026-04-10,golden_butterfly,GLD,0.2180,-0.0813,0.0633,0.1752,0.5899
2026-04-10,golden_butterfly,SHY,0.0804,0.0004,0.0034,0.0135,0.0350
2026-04-10,golden_butterfly,SPY,0.4687,0.0081,-0.0112,0.0159,0.3852
2026-04-10,golden_butterfly,TLT,-0.0420,-0.0040,0.0007,-0.0097,0.0228
2026-04-10,golden_butterfly,VBR,1.0598,0.0317,0.0256,0.0835,0.4100
2026-04-10,gtaa,DBC,2.3782,0.0221,0.2567,0.3058,0.4742
2026-04-10,gtaa,EFA,1.1742,0.0305,0.0418,0.0963,0.4484
2026-04-10,gtaa,IEF,0.0170,-0.0037,0.0005,0.0079,0.0432
2026-04-10,gtaa,SHY,0.0816,0.0004,0.0035,0.0136,0.0351
2026-04-10,gtaa,SPY,0.4664,0.0079,-0.0113,0.0158,0.3850
2026-04-10,gtaa,VNQ,0.6910,0.0135,0.0517,0.0557,0.2107
2026-04-10,ivy,DBC,2.3782,0.0221,0.2567,0.3058,0.4742
2026-04-10,ivy,EFA,1.1722,0.0304,0.0417,0.0962,0.4483
2026-04-10,ivy,IEF,0.0170,-0.0037,0.0005,0.0079,0.0432
2026-04-10,ivy,SHY,0.0804,0.0004,0.0034,0.0135,0.0350
2026-04-10,ivy,VNQ,0.6880,0.0134,0.0515,0.0555,0.2105
2026-04-10,ivy,VTI,0.4878,0.0091,-0.0114,0.0163,0.3915
2026-04-10,faa,AGG,0.0257,0.0004,0.0040,0.0119,0.0579
2026-04-10,faa,DBC,0.5946,0.0221,0.2567,0.3058,0.4742
2026-04-10,faa,EEM,0.3693,0.0294,0.0649,0.1273,0.6101
2026-04-10,faa,EFA,0.2933,0.0305,0.0417,0.0963,0.4484
2026-04-10,faa,SHY,0.0204,0.0005,0.0035,0.0136,0.0351
2026-04-10,faa,SPY,0.1166,0.0079,-0.0113,0.0157,0.3850
2026-04-10,faa,VNQ,0.1725,0.0135,0.0516,0.0556,0.2107
2026-04-10,eaa,DBC,0.5946,0.0221,0.2567,0.3058,0.4742
2026-04-10,eaa,EEM,0.3701,0.0296,0.0651,0.1275,0.6104
2026-04-10,eaa,EFA,0.2933,0.0305,0.0417,0.0963,0.4484
2026-04-10,eaa,GLD,0.0535,-0.0815,0.0631,0.1750,0.5895
2026-04-10,eaa,IEF,0.0045,-0.0036,0.0005,0.0079,0.0433
2026-04-10,eaa,SHY,0.0204,0.0005,0.0035,0.0136,0.0351
2026-04-10,eaa,SPY,0.1169,0.0080,-0.0113,0.0158,0.3851
2026-04-10,eaa,VNQ,0.1728,0.0135,0.0517,0.0557,0.2107
2026-04-10,laa,GLD,0.2116,-0.0816,0.0629,0.1748,0.5893
2026-04-10,laa,IEF,0.0170,-0.0037,0.0005,0.0079,0.0432
2026-04-10,laa,IWD,0.9655,0.0248,0.0316,0.0932,0.3551
2026-04-10,laa,QQQ,0.5076,0.0069,-0.0138,0.0020,0.4759
2026-04-10,laa,SHY,0.0793,0.0003,0.0034,0.0134,0.0350
2026-04-10,laa,SPY,0.4658,0.0079,-0.0114,0.0157,0.3850
2026-04-13,daa,BND,0.1394,0.0050,0.0023,0.0096,0.0515
2026-04-13,daa,DBC,2.2977,0.0087,0.2712,0.3344,0.4404
2026-04-13,daa,EEM,1.8079,0.0646,0.0611,0.1403,0.5075
2026-04-13,daa,EWJ,1.2741,0.0424,0.0372,0.1164,0.3835
2026-04-13,daa,GLD,0.2811,-0.0684,0.0494,0.1902,0.5241
2026-04-13,daa,HYG,0.3405,0.0150,0.0041,0.0261,0.0922
2026-04-13,daa,IEF,0.0699,0.0003,0.0001,0.0094,0.0473
2026-04-13,daa,IWM,1.4164,0.0664,0.0139,0.0800,0.4035
2026-04-13,daa,LQD,0.2379,0.0124,0.0006,0.0083,0.0696
2026-04-13,daa,QQQ,0.5818,0.0275,-0.0207,0.0062,0.3217
2026-04-13,daa,SHY,0.1089,0.0024,0.0041,0.0139,0.0360
2026-04-13,daa,SPY,0.5362,0.0253,-0.0161,0.0205,0.2556
2026-04-13,daa,TLT,-0.0034,0.0004,-0.0035,-0.0065,0.0193
2026-04-13,daa,VGK,1.2331,0.0509,0.0206,0.1032,0.3338
2026-04-13,daa,VNQ,0.6597,0.0179,0.0468,0.0587,0.1396
2026-04-13,daa,VWO,1.1764,0.0473,0.0262,0.0640,0.3760
2026-04-13,vaa,AGG,0.1582,0.0052,0.0028,0.0141,0.0566
2026-04-13,vaa,EEM,1.7907,0.0637,0.0602,0.1394,0.5062
2026-04-13,vaa,EFA,1.2685,0.0479,0.0336,0.1065,0.3460
2026-04-13,vaa,IEF,0.0659,0.0001,-0.0001,0.0092,0.0471
2026-04-13,vaa,LQD,0.2282,0.0119,0.0001,0.0078,0.0691
2026-04-13,vaa,SHY,0.1066,0.0023,0.0040,0.0138,0.0358
2026-04-13,vaa,SPY,0.5263,0.0248,-0.0166,0.0200,0.2550
2026-04-13,paa,DBC,2.3198,0.0097,0.2725,0.3357,0.4419
2026-04-13,paa,EEM,1.7804,0.0632,0.0597,0.1388,0.5055
2026-04-13,paa,EWJ,1.2395,0.0406,0.0355,0.1145,0.3811
2026-04-13,paa,GLD,0.2643,-0.0692,0.0485,0.1892,0.5227
2026-04-13,paa,HYG,0.3308,0.0145,0.0036,0.0256,0.0916
2026-04-13,paa,IEF,0.0559,-0.0004,-0.0006,0.0086,0.0466
2026-04-13,paa,IWM,1.3924,0.0652,0.0127,0.0787,0.4019
2026-04-13,paa,LQD,0.2229,0.0117,-0.0002,0.0075,0.0688
2026-04-13,paa,QQQ,0.5767,0.0273,-0.0209,0.0059,0.3213
2026-04-13,paa,SHY,0.1055,0.0022,0.0039,0.0137,0.0358
2026-04-13,paa,SPY,0.5339,0.0252,-0.0162,0.0204,0.2555
2026-04-13,paa,TLT,-0.0231,-0.0007,-0.0045,-0.0076,0.0183
2026-04-13,paa,VGK,1.2261,0.0505,0.0203,0.1028,0.3334
2026-04-13,paa,VNQ,0.6448,0.0172,0.0460,0.0579,0.1387
2026-04-13,baa_g12,DBC,2.3426,0.0108,0.2739,0.3372,0.4434
2026-04-13,baa_g12,EEM,1.8010,0.0643,0.0607,0.1400,0.5070
2026-04-13,baa_g12,EWJ,1.2533,0.0413,0.0362,0.1153,0.3821
2026-04-13,baa_g12,GLD,0.2694,-0.0690,0.0487,0.1895,0.5231
2026-04-13,baa_g12,HYG,0.3308,0.0145,0.0036,0.0256,0.0916
2026-04-13,baa_g12,IEF,0.0599,-0.0002,-0.0004,0.0088,0.0468
2026-04-13,baa_g12,IWM,1.4071,0.0660,0.0134,0.0795,0.4029
2026-04-13,baa_g12,LQD,0.2282,0.0119,0.0001,0.0078,0.0691
2026-04-13,baa_g12,QQQ,0.6007,0.0285,-0.0197,0.0072,0.3229
2026-04-13,baa_g12,SHY,0.1066,0.0023,0.0040,0.0138,0.0358
2026-04-13,baa_g12,SPY,0.5510,0.0261,-0.0153,0.0213,0.2566
2026-04-13,baa_g12,TLT,-0.0150,-0.0003,-0.0041,-0.0071,0.0187
2026-04-13,baa_g12,VGK,1.2505,0.0518,0.0215,0.1041,0.3350
2026-04-13,baa_g12,VNQ,0.6618,0.0180,0.0469,0.0589,0.1397
2026-04-13,baa_g4,AGG,0.1505,0.0048,0.0024,0.0137,0.0561
2026-04-13,baa_g4,EEM,1.8216,0.0653,0.0618,0.1411,0.5085
2026-04-13,baa_g4,EFA,1.2923,0.0491,0.0348,0.1078,0.3476
2026-04-13,baa_g4,IEF,0.0599,-0.0002,-0.0004,0.0088,0.0468
2026-04-13,baa_g4,LQD,0.2308,0.0121,0.0002,0.0079,0.0692
2026-04-13,baa_g4,SHY,0.1061,0.0022,0.0040,0.0138,0.0358
2026-04-13,baa_g4,SPY,0.5554,0.0263,-0.0151,0.0215,0.2569
2026-04-13,gem,AGG,0.0561,0.0048,0.0024,0.0137,0.0561
2026-04-13,gem,EFA,0.3475,0.0491,0.0348,0.1078,0.3475
2026-04-13,gem,SPY,0.2567,0.0262,-0.0152,0.0214,0.2567
2026-04-13,haa,AGG,0.1505,0.0048,0.0024,0.0137,0.0561
2026-04-13,haa,EEM,1.8147,0.0650,0.0614,0.1407,0.5080
2026-04-13,haa,EFA,1.2943,0.0493,0.0349,0.1079,0.3477
2026-04-13,haa,IEF,0.0589,-0.0003,-0.0005,0.0088,0.0467
2026-04-13,haa,LQD,0.2300,0.0120,0.0002,0.0079,0.0692
2026-04-13,haa,SHY,0.1055,0.0022,0.0039,0.0137,0.0358
2026-04-13,haa,SPY,0.5515,0.0261,-0.0153,0.0213,0.2566
2026-04-13,permanent,BIL,0.1506,0.0031,0.0089,0.0188,0.0402
2026-04-13,permanent,GLD,0.2966,-0.0677,0.0502,0.1912,0.5253
2026-04-13,permanent,SPY,0.5511,0.0261,-0.0153,0.0213,0.2566
2026-04-13,permanent,TLT,-0.0198,-0.0005,-0.0043,-0.0074,0.0184
2026-04-13,all_weather,DBC,2.3235,0.0099,0.2727,0.3360,0.4421
2026-04-13,all_weather,GLD,0.2984,-0.0676,0.0503,0.1913,0.5254
2026-04-13,all_weather,IEF,0.0589,-0.0003,-0.0005,0.0088,0.0467
2026-04-13,all_weather,SPY,0.5508,0.0261,-0.0153,0.0213,0.2566
2026-04-13,all_weather,TLT,-0.0220,-0.0006,-0.0045,-0.0075,0.0183
2026-04-13,golden_butterfly,GLD,0.3037,-0.0673,0.0506,0.1916,0.5259
2026-04-13,golden_butterfly,SHY,0.1055,0.0022,0.0039,0.0137,0.0358
2026-04-13,golden_butterfly,SPY,0.5500,0.0260,-0.0154,0.0212,0.2565
2026-04-13,golden_butterfly,TLT,-0.0220,-0.0006,-0.0045,-0.0075,0.0183
2026-04-13,golden_butterfly,VBR,1.2060,0.0513,0.0222,0.0994,0.3024
2026-04-13,gtaa,DBC,2.3235,0.0099,0.2727,0.3360,0.4421
2026-04-13,gtaa,EFA,1.2883,0.0489,0.0346,0.1076,0.3473
2026-04-13,gtaa,IEF,0.0560,-0.0004,-0.0006,0.0086,0.0466
2026-04-13,gtaa,SHY,0.1062,0.0022,0.0040,0.0138,0.0358
2026-04-13,gtaa,SPY,0.5503,0.0261,-0.0154,0.0213,0.2565
2026-04-13,gtaa,VNQ,0.6714,0.0185,0.0475,0.0594,0.1403
2026-04-13,ivy,DBC,2.3417,0.0107,0.2738,0.3371,0.4434
2026-04-13,ivy,EFA,1.2863,0.0488,0.0345,0.1075,0.3472
2026-04-13,ivy,IEF,0.0579,-0.0003,-0.0005,0.0087,0.0467
2026-04-13,ivy,SHY,0.1066,0.0023,0.0040,0.0138,0.0358
2026-04-13,ivy,VNQ,0.6728,0.0186,0.0475,0.0595,0.1404
2026-04-13,ivy,VTI,0.6081,0.0292,-0.0143,0.0236,0.2679
2026-04-13,faa,AGG,0.0369,0.0046,0.0023,0.0136,0.0560
2026-04-13,faa,DBC,0.5854,0.0107,0.2738,0.3371,0.4434
2026-04-13,faa,EEM,0.4554,0.0653,0.0618,0.1411,0.5085
2026-04-13,faa,EFA,0.3226,0.0490,0.0347,0.1077,0.3474
2026-04-13,faa,SHY,0.0267,0.0023,0.0040,0.0138,0.0358
2026-04-13,faa,SPY,0.1381,0.0262,-0.0153,0.0214,0.2567
2026-04-13,faa,VNQ,0.1686,0.0187,0.0476,0.0595,0.1405
2026-04-13,eaa,DBC,0.5854,0.0107,0.2738,0.3371,0.4434
2026-04-13,eaa,EEM,0.4545,0.0651,0.0616,0.1409,0.5082
2026-04-13,eaa,EFA,0.3238,0.0493,0.0350,0.1080,0.3478
2026-04-13,eaa,GLD,0.0756,-0.0674,0.0505,0.1915,0.5258
2026-04-13,eaa,IEF,0.0147,-0.0003,-0.0005,0.0088,0.0467
2026-04-13,eaa,SHY,0.0267,0.0023,0.0040,0.0138,0.0358
2026-04-13,eaa,SPY,0.1381,0.0262,-0.0153,0.0214,0.2567
2026-04-13,eaa,VNQ,0.1689,0.0188,0.0477,0.0596,0.1405
2026-04-13,laa,GLD,0.3057,-0.0672,0.0507,0.1917,0.5260
2026-04-13,laa,IEF,0.0596,-0.0002,-0.0005,0.0088,0.0467
2026-04-13,laa,IWD,1.0422,0.0394,0.0255,0.1007,0.2657
2026-04-13,laa,QQQ,0.6224,0.0297,-0.0186,0.0083,0.3244
2026-04-13,laa,SHY,0.1089,0.0024,0.0041,0.0139,0.0360
2026-04-13,laa,SPY,0.5646,0.0268,-0.0146,0.0220,0.2575
2026-04-14,daa,BND,0.2047,0.0085,0.0058,0.0083,0.0627
2026-04-14,daa,DBC,2.1167,0.0017,0.2402,0.3470,0.4410
2026-04-14,daa,EEM,2.3742,0.0918,0.0703,0.2111,0.5690
2026-04-14,daa,EWJ,1.8662,0.0715,0.0472,0.1825,0.4545
2026-04-14,daa,GLD,0.6226,-0.0399,0.0478,0.1986,0.5134
2026-04-14,daa,HYG,0.4825,0.0217,0.0083,0.0369,0.1155
2026-04-14,daa,IEF,0.1256,0.0036,0.0036,0.0054,0.0563
2026-04-14,daa,IWM,1.9806,0.0915,0.0292,0.1357,0.4945
2026-04-14,daa,LQD,0.3912,0.0210,0.0065,0.0102,0.0932
2026-04-14,daa,QQQ,1.2234,0.0567,0.0003,0.0656,0.4111
2026-04-14,daa,SHY,0.1064,0.0022,0.0045,0.0126,0.0365
2026-04-14,daa,SPY,1.0721,0.0499,0.0002,0.0679,0.3370
2026-04-14,daa,TLT,0.1395,0.0092,0.0034,-0.0185,0.0523
2026-04-14,daa,VGK,1.7183,0.0805,0.0294,0.1318,0.3708
2026-04-14,daa,VNQ,0.9187,0.0282,0.0577,0.0850,0.1799
2026-04-14,daa,VWO,1.6498,0.0722,0.0290,0.1241,0.4195
2026-04-14,vaa,AGG,0.2124,0.0082,0.0055,0.0122,0.0673
2026-04-14,vaa,EEM,2.3776,0.0920,0.0705,0.2113,0.5692
2026-04-14,vaa,EFA,1.7591,0.0759,0.0422,0.1436,0.3929
2026-04-14,vaa,IEF,0.1286,0.0038,0.0038,0.0056,0.0565
2026-04-14,vaa,LQD,0.3929,0.0211,0.0066,0.0103,0.0933
2026-04-14,vaa,SHY,0.1061,0.0022,0.0045,0.0126,0.0365
2026-04-14,vaa,SPY,1.0750,0.0500,0.0004,0.0681,0.3372
2026-04-14,paa,DBC,2.1094,0.0014,0.2398,0.3465,0.4405
2026-04-14,paa,EEM,2.3794,0.0921,0.0706,0.2114,0.5693
2026-04-14,paa,EWJ,1.8713,0.0717,0.0475,0.1828,0.4549
2026-04-14,paa,GLD,0.6248,-0.0398,0.0480,0.1987,0.5135
2026-04-14,paa,HYG,0.4825,0.0217,0.0083,0.0369,0.1155
2026-04-14,paa,IEF,0.1286,0.0038,0.0038,0.0056,0.0565
2026-04-14,paa,IWM,1.9814,0.0915,0.0293,0.1357,0.4946
2026-04-14,paa,LQD,0.3929,0.0211,0.0066,0.0103,0.0933
2026-04-14,paa,QQQ,1.2247,0.0567,0.0004,0.0657,0.4112
2026-04-14,paa,SHY,0.1059,0.0022,0.0045,0.0126,0.0365
2026-04-14,paa,SPY,1.0734,0.0499,0.0003,0.0680,0.3371
2026-04-14,paa,TLT,0.1435,0.0094,0.0036,-0.0183,0.0525
2026-04-14,paa,VGK,1.7224,0.0807,0.0296,0.1320,0.3711
2026-04-14,paa,VNQ,0.9219,0.0283,0.0578,0.0852,0.1801
2026-04-14,baa_g12,DBC,2.1094,0.0014,0.2398,0.3465,0.4405
2026-04-14,baa_g12,EEM,2.3776,0.0920,0.0705,0.2113,0.5692
2026-04-14,baa_g12,EWJ,1.8678,0.0716,0.0473,0.1826,0.4547
2026-04-14,baa_g12,GLD,0.6156,-0.0403,0.0475,0.1982,0.5128
2026-04-14,baa_g12,HYG,0.4825,0.0217,0.0083,0.0369,0.1155
2026-04-14,baa_g12,IEF,0.1276,0.0038,0.0037,0.0055,0.0564
2026-04-14,baa_g12,IWM,1.9790,0.0914,0.0292,0.1356,0.4944
2026-04-14,baa_g12,LQD,0.3921,0.0210,0.0065,0.0103,0.0933
2026-04-14,baa_g12,QQQ,1.2221,0.0566,0.0002,0.0655,0.4110
2026-04-14,baa_g12,SHY,0.1076,0.0023,0.0046,0.0127,0.0366
2026-04-14,baa_g12,SPY,1.0717,0.0498,0.0002,0.0679,0.3370
2026-04-14,baa_g12,TLT,0.1413,0.0093,0.0035,-0.0184,0.0524
2026-04-14,baa_g12,VGK,1.7177,0.0805,0.0294,0.1318,0.3707
2026-04-14,baa_g12,VNQ,0.9208,0.0283,0.0578,0.0851,0.1800
2026-04-14,baa_g4,AGG,0.2130,0.0082,0.0056,0.0123,0.0673
2026-04-14,baa_g4,EEM,2.3742,0.0918,0.0703,0.2111,0.5690
2026-04-14,baa_g4,EFA,1.7541,0.0756,0.0419,0.1433,0.3926
2026-04-14,baa_g4,IEF,0.1261,0.0037,0.0037,0.0055,0.0563
2026-04-14,baa_g4,LQD,0.3894,0.0209,0.0064,0.0101,0.0931
2026-04-14,baa_g4,SHY,0.1064,0.0022,0.0045,0.0126,0.0365
2026-04-14,baa_g4,SPY,1.0696,0.0497,0.0001,0.0678,0.3368
2026-04-14,gem,AGG,0.0673,0.0082,0.0056,0.0123,0.0673
2026-04-14,gem,EFA,0.3928,0.0758,0.0421,0.1435,0.3928
2026-04-14,gem,SPY,0.3369,0.0498,0.0002,0.0679,0.3369
2026-04-14,haa,AGG,0.2132,0.0082,0.0056,0.0123,0.0673
2026-04-14,haa,EEM,2.3742,0.0918,0.0703,0.2111,0.5690
2026-04-14,haa,EFA,1.7591,0.0759,0.0422,0.1436,0.3929
2026-04-14,haa,IEF,0.1266,0.0037,0.0037,0.0055,0.0564
2026-04-14,haa,LQD,0.3894,0.0209,0.0064,0.0101,0.0931
2026-04-14,haa,SHY,0.1064,0.0022,0.0045,0.0126,0.0365
2026-04-14,haa,SPY,1.0744,0.0500,0.0003,0.0680,0.3372
2026-04-14,permanent,BIL,0.1456,0.0028,0.0088,0.0183,0.0401
2026-04-14,permanent,GLD,0.6163,-0.0403,0.0475,0.1982,0.5129
2026-04-14,permanent,SPY,1.0730,0.0499,0.0003,0.0680,0.3371
2026-04-14,permanent,TLT,0.1391,0.0092,0.0033,-0.0185,0.0523
